name,longitude,latitude,year,base
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1992,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1991,gbif
"Haddadus binotatus (Spix, 1824)",-41.868611,-20.931667,1991,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1991,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-37.41667,-11.41667,1991,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-37.41667,-11.41667,1991,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-37.41667,-11.41667,1991,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1991,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1991,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1991,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1991,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1991,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1991,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1991,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1991,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1991,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1991,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1991,gbif
"Haddadus binotatus (Spix, 1824)",-40.42,-20.263889,1990,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1989,gbif
"Haddadus binotatus (Spix, 1824)",-40.42,-20.263889,1989,gbif
"Haddadus binotatus (Spix, 1824)",-40.42,-20.263889,1989,gbif
"Haddadus binotatus (Spix, 1824)",-40.406667,-19.9325,1989,gbif
"Haddadus binotatus (Spix, 1824)",-40.406667,-19.9325,1989,gbif
"Haddadus binotatus (Spix, 1824)",-40.406667,-19.9325,1989,gbif
"Haddadus binotatus (Spix, 1824)",-40.406667,-19.9325,1989,gbif
"Haddadus binotatus (Spix, 1824)",-40.406667,-19.9325,1989,gbif
"Haddadus binotatus (Spix, 1824)",-40.406667,-19.9325,1989,gbif
"Haddadus binotatus (Spix, 1824)",-40.406667,-19.9325,1989,gbif
"Haddadus binotatus (Spix, 1824)",-40.406667,-19.9325,1989,gbif
"Haddadus binotatus (Spix, 1824)",-40.406667,-19.9325,1989,gbif
"Haddadus binotatus (Spix, 1824)",-40.4975,-20.666667,1989,gbif
"Haddadus binotatus (Spix, 1824)",-40.4975,-20.666667,1989,gbif
"Haddadus binotatus (Spix, 1824)",-39.3167,-15.0946,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-47.23,-24.57,1988,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1986,gbif
"Haddadus binotatus (Spix, 1824)",-41.184722,-20.603611,1986,gbif
"Haddadus binotatus (Spix, 1824)",-40.4975,-20.666667,1985,gbif
"Haddadus binotatus (Spix, 1824)",-40.4975,-20.666667,1985,gbif
"Haddadus binotatus (Spix, 1824)",-40.4975,-20.666667,1985,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1984,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1984,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1984,gbif
"Haddadus binotatus (Spix, 1824)",-54.83,-23.63,1983,gbif
"Haddadus binotatus (Spix, 1824)",-54.83,-23.63,1983,gbif
"Haddadus binotatus (Spix, 1824)",-49.2164,-26.7333,1982,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1978,gbif
"Haddadus binotatus (Spix, 1824)",-48.9742,-25.4,1978,gbif
"Haddadus binotatus (Spix, 1824)",-48.93,-26.2,1978,gbif
"Haddadus binotatus (Spix, 1824)",-48.93,-26.2,1978,gbif
"Haddadus binotatus (Spix, 1824)",-48.93,-26.2,1978,gbif
"Haddadus binotatus (Spix, 1824)",-48.93,-26.2,1978,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1977,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1977,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1977,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1977,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1977,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1977,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1977,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-42.98,-22.43,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-40.58,-19.83,1977,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1976,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1976,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1976,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1976,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1976,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1975,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1975,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1975,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1975,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1975,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1975,gbif
"Haddadus binotatus (Spix, 1824)",-45.83,-23.63,1975,gbif
"Haddadus binotatus (Spix, 1824)",-40.6,-19.9167,1974,gbif
"Haddadus binotatus (Spix, 1824)",-40.6,-19.9167,1974,gbif
"Haddadus binotatus (Spix, 1824)",-40.6,-19.9167,1974,gbif
"Haddadus binotatus (Spix, 1824)",-40.6,-19.9167,1974,gbif
"Haddadus binotatus (Spix, 1824)",-41.184722,-20.603611,1973,gbif
"Haddadus binotatus (Spix, 1824)",-41.184722,-20.603611,1973,gbif
"Haddadus binotatus (Spix, 1824)",-41.184722,-20.603611,1973,gbif
"Haddadus binotatus (Spix, 1824)",-40.150556,-18.030278,1973,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1973,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1973,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1972,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1972,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1972,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1972,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1972,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1972,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1972,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1972,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1972,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1972,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1972,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1972,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,1972,gbif
"Haddadus binotatus (Spix, 1824)",-39.858889,-18.716111,1972,gbif
"Haddadus binotatus (Spix, 1824)",-39.858889,-18.716111,1972,gbif
"Haddadus binotatus (Spix, 1824)",-39.732222,-18.593333,1972,gbif
"Haddadus binotatus (Spix, 1824)",-39.732222,-18.593333,1972,gbif
"Haddadus binotatus (Spix, 1824)",-39.732222,-18.593333,1972,gbif
"Haddadus binotatus (Spix, 1824)",-39.732222,-18.593333,1972,gbif
"Haddadus binotatus (Spix, 1824)",-39.732222,-18.593333,1972,gbif
"Haddadus binotatus (Spix, 1824)",-39.732222,-18.593333,1972,gbif
"Haddadus binotatus (Spix, 1824)",-39.732222,-18.593333,1972,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1971,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1971,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1970,gbif
"Haddadus binotatus (Spix, 1824)",-41.112778,-20.848889,1970,gbif
"Haddadus binotatus (Spix, 1824)",-41.112778,-20.848889,1970,gbif
"Haddadus binotatus (Spix, 1824)",-41.112778,-20.848889,1970,gbif
"Haddadus binotatus (Spix, 1824)",-41.112778,-20.848889,1970,gbif
"Haddadus binotatus (Spix, 1824)",-41.112778,-20.848889,1970,gbif
"Haddadus binotatus (Spix, 1824)",-41.112778,-20.848889,1970,gbif
"Haddadus binotatus (Spix, 1824)",-41.112778,-20.848889,1970,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1970,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1970,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1970,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1970,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1970,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1970,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1970,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,1969,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.2739,-22.9619,1967,gbif
"Haddadus binotatus (Spix, 1824)",-43.2333,-22.9,1967,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.23333,-22.93333,1965,gbif
"Haddadus binotatus (Spix, 1824)",-43.2333,-22.9333,1965,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-45.85,-23.53333,1965,gbif
"Haddadus binotatus (Spix, 1824)",-43.2333,-22.9333,1965,gbif
"Haddadus binotatus (Spix, 1824)",-43.2333,-22.9333,1965,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.23333,-22.93333,1965,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-45.85,-23.53333,1965,gbif
"Haddadus binotatus (Spix, 1824)",-43.5,-22.91667,1965,gbif
"Haddadus binotatus (Spix, 1824)",-43.2333,-22.9333,1965,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.23333,-22.93333,1965,gbif
"Haddadus binotatus (Spix, 1824)",-43.2333,-22.9333,1965,gbif
"Haddadus binotatus (Spix, 1824)",-43.23333,-22.93333,1964,gbif
"Haddadus binotatus (Spix, 1824)",-43.23333,-22.93333,1964,gbif
"Haddadus binotatus (Spix, 1824)",-43.23333,-22.93333,1964,gbif
"Haddadus binotatus (Spix, 1824)",-43.23333,-22.93333,1964,gbif
"Haddadus binotatus (Spix, 1824)",-43.23333,-22.93333,1964,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.5,-22.91667,1963,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.5,-22.91667,1963,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.3,-22.93333,1963,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.5,-22.91667,1963,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.5,-22.91667,1963,gbif
"Haddadus binotatus (Spix, 1824)",-46.3333,-23.8922,1962,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-46.31667,-23.78333,1959,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-46.31667,-23.78333,1959,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-46.31667,-23.78333,1959,gbif
"Haddadus binotatus (Spix, 1824)",-46.31667,-23.78333,1959,gbif
"Haddadus binotatus (Spix, 1824)",-46.31667,-23.78333,1959,gbif
"Haddadus binotatus (Spix, 1824)",-46.31667,-23.78333,1957,gbif
"Haddadus binotatus (Spix, 1824)",-46.6167,-23.5333,1948,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-45.85,-23.53333,1948,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-44.71667,-23.21667,1946,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-44.71667,-23.21667,1946,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-39.03333,-14.81667,1944,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-39.03333,-14.81667,1944,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-39.03333,-14.81667,1944,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-39.03333,-14.81667,1944,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-40.6,-19.91667,1942,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-44.84102,-23.10174,1941,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-44.84102,-23.10174,1941,gbif
"Haddadus binotatus (Spix, 1824)",-43.2333,-22.9333,1935,gbif
"Haddadus binotatus (Spix, 1824)",-43.35,-22.9167,1935,gbif
"Haddadus binotatus (Spix, 1824)",-42.98,-22.43,1935,gbif
"Haddadus binotatus (Spix, 1824)",-42.5333,-22.2667,1935,gbif
"Haddadus binotatus (Spix, 1824)",-43.2333,-22.9333,1933,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-42.5,-22,1930,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-42.5,-22,1930,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-42.5,-22,1930,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-42.5,-22,1930,gbif
"Haddadus binotatus (Spix, 1824)",-43.2333,-22.9333,1927,gbif
"Haddadus binotatus (Spix, 1824)",-44.3,-23,1925,gbif
"Haddadus binotatus (Spix, 1824)",-44.3,-23,1924,gbif
"Haddadus binotatus (Spix, 1824)",-44.3,-23,1924,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.233333,-22.9,1922,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-46.316667,-23.783333,1922,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.233333,-22.9,1922,gbif
"Haddadus binotatus (Spix, 1824)",-40.746111,-20.040556,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935833,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-40.071944,-19.391111,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.529722,-23.66,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-48.36,-24.090278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.529722,-23.66,NA,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935833,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.352222,-23.376944,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.529722,-23.66,NA,gbif
"Haddadus binotatus (Spix, 1824)",-48.36,-24.090278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.88,-23.39,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.366389,-23.373333,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.529722,-23.66,NA,gbif
"Haddadus binotatus (Spix, 1824)",-42.608,-22.375,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.002778,-23.248889,NA,gbif
"Haddadus binotatus (Spix, 1824)",-39.280278,-14.785833,NA,gbif
"Haddadus binotatus (Spix, 1824)",-48.35,-23.4,NA,gbif
"Haddadus binotatus (Spix, 1824)",-48.34,-24,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.529722,-23.66,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.529722,-23.66,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-41.850722,-20.419389,NA,gbif
"Haddadus binotatus (Spix, 1824)",-47.549722,-24.700278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.355278,-23.376111,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-48.35,-23.4,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.88,-23.180278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46,-23.249167,NA,gbif
"Haddadus binotatus (Spix, 1824)",-39.280278,-14.785833,NA,gbif
"Haddadus binotatus (Spix, 1824)",-41.851972,-20.421417,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.933333,-23.066667,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.136,-23.345,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.84,-23.530278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-47.549722,-24.700278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.31,-23.22,NA,gbif
"Haddadus binotatus (Spix, 1824)",-47.549722,-24.700278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.88,-23.39,NA,gbif
"Haddadus binotatus (Spix, 1824)",-40.071944,-19.391111,NA,gbif
"Haddadus binotatus (Spix, 1824)",-44.855,-22.545556,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.000278,-23.258889,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.933333,-23.066667,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-44.855278,-22.545,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.13,-23.850278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-40.071944,-19.391111,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.3525,-23.377222,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935833,NA,gbif
"Haddadus binotatus (Spix, 1824)",-40.307778,-20.128611,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-41.916,-21.877,NA,gbif
"Haddadus binotatus (Spix, 1824)",-40.273333,-19.820278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.389722,-23.96,NA,gbif
"Haddadus binotatus (Spix, 1824)",-47.549722,-24.700278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-47.549722,-24.700278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-48.35,-23.4,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.0025,-23.249444,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.136,-23.345,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.389722,-23.96,NA,gbif
"Haddadus binotatus (Spix, 1824)",-40.600278,-19.935556,NA,gbif
"Haddadus binotatus (Spix, 1824)",-47.919722,-24.38,NA,gbif
"Haddadus binotatus (Spix, 1824)",-48.9333,-27.7333,NA,gbif
"Haddadus binotatus (Spix, 1824)",-48.34,-24,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.389722,-23.96,NA,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.23333,-22.93333,NA,gbif
"Haddadus binotatus (Spix, 1824)",-46.188056,-23.523056,NA,gbif
"Haddadus binotatus (Spix, 1824)",-40.071944,-19.391111,NA,gbif
"Haddadus binotatus (Spix, 1824)",-45.069722,-23.430278,NA,gbif
"Haddadus binotatus (Spix, 1824)",-40.071944,-19.391111,NA,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-37.41667,-11.41667,1991,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-37.41667,-11.41667,1991,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-37.41667,-11.41667,1991,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.2739,-22.9619,1967,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.23333,-22.93333,1965,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-45.85,-23.53333,1965,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.23333,-22.93333,1965,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-45.85,-23.53333,1965,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.23333,-22.93333,1965,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.5,-22.91667,1963,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.5,-22.91667,1963,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.3,-22.93333,1963,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.5,-22.91667,1963,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-43.5,-22.91667,1963,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-46.31667,-23.78333,1959,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-46.31667,-23.78333,1959,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-46.31667,-23.78333,1959,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-45.85,-23.53333,1948,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-44.71667,-23.21667,1946,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-44.71667,-23.21667,1946,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-39.03333,-14.81667,1944,gbif
"Eleutherodactylus binotatus (Spix, 1824)",-39.03333,-14.81667,1944,gbif
